id,ip_address,search_keywords,categories,name,domain,price,flag,country,location,load,features
972404,45.152.183.203,"['sha512', 'P2P']","[{'name': 'Standard VPN servers'}, {'name': 'P2P'}]",Spain #183,es183.nordvpn.com,0,ES,Spain,"{'lat': 40.408566, 'long': -3.69222}",31,"{'ikev2': True, 'openvpn_udp': True, 'openvpn_tcp': True, 'socks': False, 'proxy': False, 'pptp': False, 'l2tp': False, 'openvpn_xor_udp': False, 'openvpn_xor_tcp': False, 'proxy_cybersec': False, 'proxy_ssl': True, 'proxy_ssl_cybersec': True, 'ikev2_v6': False, 'openvpn_udp_v6': False, 'openvpn_tcp_v6': False, 'wireguard_udp': True, 'openvpn_udp_tls_crypt': False, 'openvpn_tcp_tls_crypt': False, 'openvpn_dedicated_udp': False, 'openvpn_dedicated_tcp': False, 'skylark': False, 'mesh_relay': False}"
972419,64.44.80.163,"['sha512', 'P2P']","[{'name': 'P2P'}, {'name': 'Standard VPN servers'}]",United States #6901,us6901.nordvpn.com,0,US,United States,"{'lat': 39.7391667, 'long': -104.9841667}",17,"{'ikev2': True, 'openvpn_udp': True, 'openvpn_tcp': True, 'socks': False, 'proxy': False, 'pptp': False, 'l2tp': False, 'openvpn_xor_udp': False, 'openvpn_xor_tcp': False, 'proxy_cybersec': False, 'proxy_ssl': True, 'proxy_ssl_cybersec': True, 'ikev2_v6': False, 'openvpn_udp_v6': False, 'openvpn_tcp_v6': False, 'wireguard_udp': True, 'openvpn_udp_tls_crypt': False, 'openvpn_tcp_tls_crypt': False, 'openvpn_dedicated_udp': False, 'openvpn_dedicated_tcp': False, 'skylark': False, 'mesh_relay': False}"
972422,64.44.80.171,"['sha512', 'P2P']","[{'name': 'P2P'}, {'name': 'Standard VPN servers'}]",United States #6902,us6902.nordvpn.com,0,US,United States,"{'lat': 39.7391667, 'long': -104.9841667}",14,"{'ikev2': True, 'openvpn_udp': True, 'openvpn_tcp': True, 'socks': False, 'proxy': False, 'pptp': False, 'l2tp': False, 'openvpn_xor_udp': False, 'openvpn_xor_tcp': False, 'proxy_cybersec': False, 'proxy_ssl': True, 'proxy_ssl_cybersec': True, 'ikev2_v6': False, 'openvpn_udp_v6': False, 'openvpn_tcp_v6': False, 'wireguard_udp': True, 'openvpn_udp_tls_crypt': False, 'openvpn_tcp_tls_crypt': False, 'openvpn_dedicated_udp': False, 'openvpn_dedicated_tcp': False, 'skylark': False, 'mesh_relay': False}"
972425,64.44.80.179,"['sha512', 'P2P']","[{'name': 'P2P'}, {'name': 'Standard VPN servers'}]",United States #6903,us6903.nordvpn.com,0,US,United States,"{'lat': 39.7391667, 'long': -104.9841667}",9,"{'ikev2': True, 'openvpn_udp': True, 'openvpn_tcp': True, 'socks': False, 'proxy': False, 'pptp': False, 'l2tp': False, 'openvpn_xor_udp': False, 'openvpn_xor_tcp': False, 'proxy_cybersec': False, 'proxy_ssl': True, 'proxy_ssl_cybersec': True, 'ikev2_v6': False, 'openvpn_udp_v6': False, 'openvpn_tcp_v6': False, 'wireguard_udp': True, 'openvpn_udp_tls_crypt': False, 'openvpn_tcp_tls_crypt': False, 'openvpn_dedicated_udp': False, 'openvpn_dedicated_tcp': False, 'skylark': False, 'mesh_relay': False}"
972428,64.44.80.187,"['sha512', 'P2P']","[{'name': 'P2P'}, {'name': 'Standard VPN servers'}]",United States #6904,us6904.nordvpn.com,0,US,United States,"{'lat': 39.7391667, 'long': -104.9841667}",8,"{'ikev2': True, 'openvpn_udp': True, 'openvpn_tcp': True, 'socks': False, 'proxy': False, 'pptp': False, 'l2tp': False, 'openvpn_xor_udp': False, 'openvpn_xor_tcp': False, 'proxy_cybersec': False, 'proxy_ssl': True, 'proxy_ssl_cybersec': True, 'ikev2_v6': False, 'openvpn_udp_v6': False, 'openvpn_tcp_v6': False, 'wireguard_udp': True, 'openvpn_udp_tls_crypt': False, 'openvpn_tcp_tls_crypt': False, 'openvpn_dedicated_udp': False, 'openvpn_dedicated_tcp': False, 'skylark': False, 'mesh_relay': False}"
972449,217.138.198.203,"['sha512', 'P2P']","[{'name': 'P2P'}, {'name': 'Standard VPN servers'}]",United States #6911,us6911.nordvpn.com,0,US,United States,"{'lat': 40.7141667, 'long': -74.0063889}",15,"{'ikev2': True, 'openvpn_udp': True, 'openvpn_tcp': True, 'socks': False, 'proxy': False, 'pptp': False, 'l2tp': False, 'openvpn_xor_udp': False, 'openvpn_xor_tcp': False, 'proxy_cybersec': False, 'proxy_ssl': True, 'proxy_ssl_cybersec': True, 'ikev2_v6': False, 'openvpn_udp_v6': False, 'openvpn_tcp_v6': False, 'wireguard_udp': True, 'openvpn_udp_tls_crypt': False, 'openvpn_tcp_tls_crypt': False, 'openvpn_dedicated_udp': False, 'openvpn_dedicated_tcp': False, 'skylark': False, 'mesh_relay': False}"
972452,217.138.198.211,"['sha512', 'P2P']","[{'name': 'P2P'}, {'name': 'Standard VPN servers'}]",United States #6912,us6912.nordvpn.com,0,US,United States,"{'lat': 40.7141667, 'long': -74.0063889}",13,"{'ikev2': True, 'openvpn_udp': True, 'openvpn_tcp': True, 'socks': False, 'proxy': False, 'pptp': False, 'l2tp': False, 'openvpn_xor_udp': False, 'openvpn_xor_tcp': False, 'proxy_cybersec': False, 'proxy_ssl': True, 'proxy_ssl_cybersec': True, 'ikev2_v6': False, 'openvpn_udp_v6': False, 'openvpn_tcp_v6': False, 'wireguard_udp': True, 'openvpn_udp_tls_crypt': False, 'openvpn_tcp_tls_crypt': False, 'openvpn_dedicated_udp': False, 'openvpn_dedicated_tcp': False, 'skylark': False, 'mesh_relay': False}"
972455,217.138.198.219,"['sha512', 'P2P']","[{'name': 'P2P'}, {'name': 'Standard VPN servers'}]",United States #6913,us6913.nordvpn.com,0,US,United States,"{'lat': 40.7141667, 'long': -74.0063889}",21,"{'ikev2': True, 'openvpn_udp': True, 'openvpn_tcp': True, 'socks': False, 'proxy': False, 'pptp': False, 'l2tp': False, 'openvpn_xor_udp': False, 'openvpn_xor_tcp': False, 'proxy_cybersec': False, 'proxy_ssl': True, 'proxy_ssl_cybersec': True, 'ikev2_v6': False, 'openvpn_udp_v6': False, 'openvpn_tcp_v6': False, 'wireguard_udp': True, 'openvpn_udp_tls_crypt': False, 'openvpn_tcp_tls_crypt': False, 'openvpn_dedicated_udp': False, 'openvpn_dedicated_tcp': False, 'skylark': False, 'mesh_relay': False}"
972458,217.138.198.227,"['sha512', 'P2P']","[{'name': 'P2P'}, {'name': 'Standard VPN servers'}]",United States #6914,us6914.nordvpn.com,0,US,United States,"{'lat': 40.7141667, 'long': -74.0063889}",24,"{'ikev2': True, 'openvpn_udp': True, 'openvpn_tcp': True, 'socks': False, 'proxy': False, 'pptp': False, 'l2tp': False, 'openvpn_xor_udp': False, 'openvpn_xor_tcp': False, 'proxy_cybersec': False, 'proxy_ssl': True, 'proxy_ssl_cybersec': True, 'ikev2_v6': False, 'openvpn_udp_v6': False, 'openvpn_tcp_v6': False, 'wireguard_udp': True, 'openvpn_udp_tls_crypt': False, 'openvpn_tcp_tls_crypt': False, 'openvpn_dedicated_udp': False, 'openvpn_dedicated_tcp': False, 'skylark': False, 'mesh_relay': False}"
972461,84.17.35.246,"['sha512', 'P2P']","[{'name': 'P2P'}, {'name': 'Standard VPN servers'}]",United States #6915,us6915.nordvpn.com,0,US,United States,"{'lat': 40.7141667, 'long': -74.0063889}",12,"{'ikev2': True, 'openvpn_udp': True, 'openvpn_tcp': True, 'socks': False, 'proxy': False, 'pptp': False, 'l2tp': False, 'openvpn_xor_udp': False, 'openvpn_xor_tcp': False, 'proxy_cybersec': False, 'proxy_ssl': True, 'proxy_ssl_cybersec': True, 'ikev2_v6': False, 'openvpn_udp_v6': False, 'openvpn_tcp_v6': False, 'wireguard_udp': True, 'openvpn_udp_tls_crypt': False, 'openvpn_tcp_tls_crypt': False, 'openvpn_dedicated_udp': False, 'openvpn_dedicated_tcp': False, 'skylark': False, 'mesh_relay': False}"
972464,84.17.35.226,"['sha512', 'P2P']","[{'name': 'P2P'}, {'name': 'Standard VPN servers'}]",United States #6916,us6916.nordvpn.com,0,US,United States,"{'lat': 40.7141667, 'long': -74.0063889}",14,"{'ikev2': True, 'openvpn_udp': True, 'openvpn_tcp': True, 'socks': False, 'proxy': False, 'pptp': False, 'l2tp': False, 'openvpn_xor_udp': False, 'openvpn_xor_tcp': False, 'proxy_cybersec': False, 'proxy_ssl': True, 'proxy_ssl_cybersec': True, 'ikev2_v6': False, 'openvpn_udp_v6': False, 'openvpn_tcp_v6': False, 'wireguard_udp': True, 'openvpn_udp_tls_crypt': False, 'openvpn_tcp_tls_crypt': False, 'openvpn_dedicated_udp': False, 'openvpn_dedicated_tcp': False, 'skylark': False, 'mesh_relay': False}"
972467,84.17.35.231,"['sha512', 'P2P']","[{'name': 'P2P'}, {'name': 'Standard VPN servers'}]",United States #6917,us6917.nordvpn.com,0,US,United States,"{'lat': 40.7141667, 'long': -74.0063889}",14,"{'ikev2': True, 'openvpn_udp': True, 'openvpn_tcp': True, 'socks': False, 'proxy': False, 'pptp': False, 'l2tp': False, 'openvpn_xor_udp': False, 'openvpn_xor_tcp': False, 'proxy_cybersec': False, 'proxy_ssl': True, 'proxy_ssl_cybersec': True, 'ikev2_v6': False, 'openvpn_udp_v6': False, 'openvpn_tcp_v6': False, 'wireguard_udp': True, 'openvpn_udp_tls_crypt': False, 'openvpn_tcp_tls_crypt': False, 'openvpn_dedicated_udp': False, 'openvpn_dedicated_tcp': False, 'skylark': False, 'mesh_relay': False}"
972470,84.17.35.236,"['sha512', 'P2P']","[{'name': 'P2P'}, {'name': 'Standard VPN servers'}]",United States #6918,us6918.nordvpn.com,0,US,United States,"{'lat': 40.7141667, 'long': -74.0063889}",12,"{'ikev2': True, 'openvpn_udp': True, 'openvpn_tcp': True, 'socks': False, 'proxy': False, 'pptp': False, 'l2tp': False, 'openvpn_xor_udp': False, 'openvpn_xor_tcp': False, 'proxy_cybersec': False, 'proxy_ssl': True, 'proxy_ssl_cybersec': True, 'ikev2_v6': False, 'openvpn_udp_v6': False, 'openvpn_tcp_v6': False, 'wireguard_udp': True, 'openvpn_udp_tls_crypt': False, 'openvpn_tcp_tls_crypt': False, 'openvpn_dedicated_udp': False, 'openvpn_dedicated_tcp': False, 'skylark': False, 'mesh_relay': False}"
972473,84.17.35.241,"['sha512', 'P2P']","[{'name': 'P2P'}, {'name': 'Standard VPN servers'}]",United States #6919,us6919.nordvpn.com,0,US,United States,"{'lat': 40.7141667, 'long': -74.0063889}",25,"{'ikev2': True, 'openvpn_udp': True, 'openvpn_tcp': True, 'socks': False, 'proxy': False, 'pptp': False, 'l2tp': False, 'openvpn_xor_udp': False, 'openvpn_xor_tcp': False, 'proxy_cybersec': False, 'proxy_ssl': True, 'proxy_ssl_cybersec': True, 'ikev2_v6': False, 'openvpn_udp_v6': False, 'openvpn_tcp_v6': False, 'wireguard_udp': True, 'openvpn_udp_tls_crypt': False, 'openvpn_tcp_tls_crypt': False, 'openvpn_dedicated_udp': False, 'openvpn_dedicated_tcp': False, 'skylark': False, 'mesh_relay': False}"
972542,185.93.182.251,"['sha512', 'P2P']","[{'name': 'Standard VPN servers'}, {'name': 'P2P'}]",Spain #188,es188.nordvpn.com,0,ES,Spain,"{'lat': 40.408566, 'long': -3.69222}",14,"{'ikev2': True, 'openvpn_udp': True, 'openvpn_tcp': True, 'socks': False, 'proxy': False, 'pptp': False, 'l2tp': False, 'openvpn_xor_udp': False, 'openvpn_xor_tcp': False, 'proxy_cybersec': False, 'proxy_ssl': True, 'proxy_ssl_cybersec': True, 'ikev2_v6': False, 'openvpn_udp_v6': False, 'openvpn_tcp_v6': False, 'wireguard_udp': True, 'openvpn_udp_tls_crypt': False, 'openvpn_tcp_tls_crypt': False, 'openvpn_dedicated_udp': False, 'openvpn_dedicated_tcp': False, 'skylark': False, 'mesh_relay': False}"
972545,89.238.178.211,"['sha512', 'P2P']","[{'name': 'Standard VPN servers'}, {'name': 'P2P'}]",Spain #189,es189.nordvpn.com,0,ES,Spain,"{'lat': 40.408566, 'long': -3.69222}",7,"{'ikev2': True, 'openvpn_udp': True, 'openvpn_tcp': True, 'socks': False, 'proxy': False, 'pptp': False, 'l2tp': False, 'openvpn_xor_udp': False, 'openvpn_xor_tcp': False, 'proxy_cybersec': False, 'proxy_ssl': True, 'proxy_ssl_cybersec': True, 'ikev2_v6': False, 'openvpn_udp_v6': False, 'openvpn_tcp_v6': False, 'wireguard_udp': True, 'openvpn_udp_tls_crypt': False, 'openvpn_tcp_tls_crypt': False, 'openvpn_dedicated_udp': False, 'openvpn_dedicated_tcp': False, 'skylark': False, 'mesh_relay': False}"
972554,45.152.181.131,"['sha512', 'P2P']","[{'name': 'Standard VPN servers'}, {'name': 'P2P'}]",France #710,fr710.nordvpn.com,0,FR,France,"{'lat': 48.866667, 'long': 2.333333}",6,"{'ikev2': True, 'openvpn_udp': True, 'openvpn_tcp': True, 'socks': False, 'proxy': False, 'pptp': False, 'l2tp': False, 'openvpn_xor_udp': False, 'openvpn_xor_tcp': False, 'proxy_cybersec': False, 'proxy_ssl': True, 'proxy_ssl_cybersec': True, 'ikev2_v6': False, 'openvpn_udp_v6': False, 'openvpn_tcp_v6': False, 'wireguard_udp': True, 'openvpn_udp_tls_crypt': False, 'openvpn_tcp_tls_crypt': False, 'openvpn_dedicated_udp': False, 'openvpn_dedicated_tcp': False, 'skylark': False, 'mesh_relay': False}"
972602,84.17.57.49,"['sha512', 'P2P']","[{'name': 'Standard VPN servers'}, {'name': 'P2P'}]",Hong Kong #252,hk252.nordvpn.com,0,HK,Hong Kong,"{'lat': 22.2833333, 'long': 114.15}",7,"{'ikev2': True, 'openvpn_udp': True, 'openvpn_tcp': True, 'socks': False, 'proxy': False, 'pptp': False, 'l2tp': False, 'openvpn_xor_udp': False, 'openvpn_xor_tcp': False, 'proxy_cybersec': False, 'proxy_ssl': True, 'proxy_ssl_cybersec': True, 'ikev2_v6': False, 'openvpn_udp_v6': False, 'openvpn_tcp_v6': False, 'wireguard_udp': True, 'openvpn_udp_tls_crypt': False, 'openvpn_tcp_tls_crypt': False, 'openvpn_dedicated_udp': False, 'openvpn_dedicated_tcp': False, 'skylark': False, 'mesh_relay': False}"
972605,84.17.57.39,"['sha512', 'P2P']","[{'name': 'Standard VPN servers'}, {'name': 'P2P'}]",Hong Kong #253,hk253.nordvpn.com,0,HK,Hong Kong,"{'lat': 22.2833333, 'long': 114.15}",9,"{'ikev2': True, 'openvpn_udp': True, 'openvpn_tcp': True, 'socks': False, 'proxy': False, 'pptp': False, 'l2tp': False, 'openvpn_xor_udp': False, 'openvpn_xor_tcp': False, 'proxy_cybersec': False, 'proxy_ssl': True, 'proxy_ssl_cybersec': True, 'ikev2_v6': False, 'openvpn_udp_v6': False, 'openvpn_tcp_v6': False, 'wireguard_udp': True, 'openvpn_udp_tls_crypt': False, 'openvpn_tcp_tls_crypt': False, 'openvpn_dedicated_udp': False, 'openvpn_dedicated_tcp': False, 'skylark': False, 'mesh_relay': False}"
972608,84.17.37.66,"['sha512', 'P2P']","[{'name': 'Standard VPN servers'}, {'name': 'P2P'}]",Hong Kong #254,hk254.nordvpn.com,0,HK,Hong Kong,"{'lat': 22.2833333, 'long': 114.15}",11,"{'ikev2': True, 'openvpn_udp': True, 'openvpn_tcp': True, 'socks': False, 'proxy': False, 'pptp': False, 'l2tp': False, 'openvpn_xor_udp': False, 'openvpn_xor_tcp': False, 'proxy_cybersec': False, 'proxy_ssl': True, 'proxy_ssl_cybersec': True, 'ikev2_v6': False, 'openvpn_udp_v6': False, 'openvpn_tcp_v6': False, 'wireguard_udp': True, 'openvpn_udp_tls_crypt': False, 'openvpn_tcp_tls_crypt': False, 'openvpn_dedicated_udp': False, 'openvpn_dedicated_tcp': False, 'skylark': False, 'mesh_relay': False}"
972611,84.17.37.71,"['sha512', 'P2P']","[{'name': 'Standard VPN servers'}, {'name': 'P2P'}]",Hong Kong #255,hk255.nordvpn.com,0,HK,Hong Kong,"{'lat': 22.2833333, 'long': 114.15}",10,"{'ikev2': True, 'openvpn_udp': True, 'openvpn_tcp': True, 'socks': False, 'proxy': False, 'pptp': False, 'l2tp': False, 'openvpn_xor_udp': False, 'openvpn_xor_tcp': False, 'proxy_cybersec': False, 'proxy_ssl': True, 'proxy_ssl_cybersec': True, 'ikev2_v6': False, 'openvpn_udp_v6': False, 'openvpn_tcp_v6': False, 'wireguard_udp': True, 'openvpn_udp_tls_crypt': False, 'openvpn_tcp_tls_crypt': False, 'openvpn_dedicated_udp': False, 'openvpn_dedicated_tcp': False, 'skylark': False, 'mesh_relay': False}"
972614,217.138.192.67,"['sha512', 'P2P']","[{'name': 'Standard VPN servers'}, {'name': 'P2P'}]",Hungary #63,hu63.nordvpn.com,0,HU,Hungary,"{'lat': 47.5, 'long': 19.083333}",3,"{'ikev2': True, 'openvpn_udp': True, 'openvpn_tcp': True, 'socks': False, 'proxy': False, 'pptp': False, 'l2tp': False, 'openvpn_xor_udp': False, 'openvpn_xor_tcp': False, 'proxy_cybersec': False, 'proxy_ssl': True, 'proxy_ssl_cybersec': True, 'ikev2_v6': False, 'openvpn_udp_v6': False, 'openvpn_tcp_v6': False, 'wireguard_udp': True, 'openvpn_udp_tls_crypt': False, 'openvpn_tcp_tls_crypt': False, 'openvpn_dedicated_udp': False, 'openvpn_dedicated_tcp': False, 'skylark': False, 'mesh_relay': False}"
972617,217.138.192.75,"['sha512', 'P2P']","[{'name': 'Standard VPN servers'}, {'name': 'P2P'}]",Hungary #64,hu64.nordvpn.com,0,HU,Hungary,"{'lat': 47.5, 'long': 19.083333}",3,"{'ikev2': True, 'openvpn_udp': True, 'openvpn_tcp': True, 'socks': False, 'proxy': False, 'pptp': False, 'l2tp': False, 'openvpn_xor_udp': False, 'openvpn_xor_tcp': False, 'proxy_cybersec': False, 'proxy_ssl': True, 'proxy_ssl_cybersec': True, 'ikev2_v6': False, 'openvpn_udp_v6': False, 'openvpn_tcp_v6': False, 'wireguard_udp': True, 'openvpn_udp_tls_crypt': False, 'openvpn_tcp_tls_crypt': False, 'openvpn_dedicated_udp': False, 'openvpn_dedicated_tcp': False, 'skylark': False, 'mesh_relay': False}"
972620,217.138.222.195,"['sha512', 'P2P']","[{'name': 'Standard VPN servers'}, {'name': 'P2P'}]",Ireland #112,ie112.nordvpn.com,0,IE,Ireland,"{'lat': 53.3330556, 'long': -6.2488889}",6,"{'ikev2': True, 'openvpn_udp': True, 'openvpn_tcp': True, 'socks': False, 'proxy': False, 'pptp': False, 'l2tp': False, 'openvpn_xor_udp': False, 'openvpn_xor_tcp': False, 'proxy_cybersec': False, 'proxy_ssl': True, 'proxy_ssl_cybersec': True, 'ikev2_v6': False, 'openvpn_udp_v6': False, 'openvpn_tcp_v6': False, 'wireguard_udp': True, 'openvpn_udp_tls_crypt': False, 'openvpn_tcp_tls_crypt': False, 'openvpn_dedicated_udp': False, 'openvpn_dedicated_tcp': False, 'skylark': False, 'mesh_relay': False}"
972623,217.138.222.203,"['sha512', 'P2P']","[{'name': 'Standard VPN servers'}, {'name': 'P2P'}]",Ireland #113,ie113.nordvpn.com,0,IE,Ireland,"{'lat': 53.3330556, 'long': -6.2488889}",6,"{'ikev2': True, 'openvpn_udp': True, 'openvpn_tcp': True, 'socks': False, 'proxy': False, 'pptp': False, 'l2tp': False, 'openvpn_xor_udp': False, 'openvpn_xor_tcp': False, 'proxy_cybersec': False, 'proxy_ssl': True, 'proxy_ssl_cybersec': True, 'ikev2_v6': False, 'openvpn_udp_v6': False, 'openvpn_tcp_v6': False, 'wireguard_udp': True, 'openvpn_udp_tls_crypt': False, 'openvpn_tcp_tls_crypt': False, 'openvpn_dedicated_udp': False, 'openvpn_dedicated_tcp': False, 'skylark': False, 'mesh_relay': False}"
972626,217.138.222.211,"['sha512', 'P2P']","[{'name': 'Standard VPN servers'}, {'name': 'P2P'}]",Ireland #114,ie114.nordvpn.com,0,IE,Ireland,"{'lat': 53.3330556, 'long': -6.2488889}",6,"{'ikev2': True, 'openvpn_udp': True, 'openvpn_tcp': True, 'socks': False, 'proxy': False, 'pptp': False, 'l2tp': False, 'openvpn_xor_udp': False, 'openvpn_xor_tcp': False, 'proxy_cybersec': False, 'proxy_ssl': True, 'proxy_ssl_cybersec': True, 'ikev2_v6': False, 'openvpn_udp_v6': False, 'openvpn_tcp_v6': False, 'wireguard_udp': True, 'openvpn_udp_tls_crypt': False, 'openvpn_tcp_tls_crypt': False, 'openvpn_dedicated_udp': False, 'openvpn_dedicated_tcp': False, 'skylark': False, 'mesh_relay': False}"
972641,37.120.201.203,"['sha512', 'P2P']","[{'name': 'Standard VPN servers'}, {'name': 'P2P'}]",Italy #195,it195.nordvpn.com,0,IT,Italy,"{'lat': 45.466667, 'long': 9.2}",15,"{'ikev2': True, 'openvpn_udp': True, 'openvpn_tcp': True, 'socks': False, 'proxy': False, 'pptp': False, 'l2tp': False, 'openvpn_xor_udp': False, 'openvpn_xor_tcp': False, 'proxy_cybersec': False, 'proxy_ssl': True, 'proxy_ssl_cybersec': True, 'ikev2_v6': False, 'openvpn_udp_v6': False, 'openvpn_tcp_v6': False, 'wireguard_udp': True, 'openvpn_udp_tls_crypt': False, 'openvpn_tcp_tls_crypt': False, 'openvpn_dedicated_udp': False, 'openvpn_dedicated_tcp': False, 'skylark': False, 'mesh_relay': False}"
972644,217.138.197.43,"['sha512', 'P2P']","[{'name': 'Standard VPN servers'}, {'name': 'P2P'}]",Italy #196,it196.nordvpn.com,0,IT,Italy,"{'lat': 45.466667, 'long': 9.2}",13,"{'ikev2': True, 'openvpn_udp': True, 'openvpn_tcp': True, 'socks': False, 'proxy': False, 'pptp': False, 'l2tp': False, 'openvpn_xor_udp': False, 'openvpn_xor_tcp': False, 'proxy_cybersec': False, 'proxy_ssl': True, 'proxy_ssl_cybersec': True, 'ikev2_v6': False, 'openvpn_udp_v6': False, 'openvpn_tcp_v6': False, 'wireguard_udp': True, 'openvpn_udp_tls_crypt': False, 'openvpn_tcp_tls_crypt': False, 'openvpn_dedicated_udp': False, 'openvpn_dedicated_tcp': False, 'skylark': False, 'mesh_relay': False}"
972647,217.138.197.51,"['sha512', 'P2P']","[{'name': 'Standard VPN servers'}, {'name': 'P2P'}]",Italy #197,it197.nordvpn.com,0,IT,Italy,"{'lat': 45.466667, 'long': 9.2}",10,"{'ikev2': True, 'openvpn_udp': True, 'openvpn_tcp': True, 'socks': False, 'proxy': False, 'pptp': False, 'l2tp': False, 'openvpn_xor_udp': False, 'openvpn_xor_tcp': False, 'proxy_cybersec': False, 'proxy_ssl': True, 'proxy_ssl_cybersec': True, 'ikev2_v6': False, 'openvpn_udp_v6': False, 'openvpn_tcp_v6': False, 'wireguard_udp': True, 'openvpn_udp_tls_crypt': False, 'openvpn_tcp_tls_crypt': False, 'openvpn_dedicated_udp': False, 'openvpn_dedicated_tcp': False, 'skylark': False, 'mesh_relay': False}"
972650,217.138.197.59,"['sha512', 'P2P']","[{'name': 'Standard VPN servers'}, {'name': 'P2P'}]",Italy #198,it198.nordvpn.com,0,IT,Italy,"{'lat': 45.466667, 'long': 9.2}",13,"{'ikev2': True, 'openvpn_udp': True, 'openvpn_tcp': True, 'socks': False, 'proxy': False, 'pptp': False, 'l2tp': False, 'openvpn_xor_udp': False, 'openvpn_xor_tcp': False, 'proxy_cybersec': False, 'proxy_ssl': True, 'proxy_ssl_cybersec': True, 'ikev2_v6': False, 'openvpn_udp_v6': False, 'openvpn_tcp_v6': False, 'wireguard_udp': True, 'openvpn_udp_tls_crypt': False, 'openvpn_tcp_tls_crypt': False, 'openvpn_dedicated_udp': False, 'openvpn_dedicated_tcp': False, 'skylark': False, 'mesh_relay': False}"
972653,217.138.197.67,"['sha512', 'P2P']","[{'name': 'Standard VPN servers'}, {'name': 'P2P'}]",Italy #199,it199.nordvpn.com,0,IT,Italy,"{'lat': 45.466667, 'long': 9.2}",11,"{'ikev2': True, 'openvpn_udp': True, 'openvpn_tcp': True, 'socks': False, 'proxy': False, 'pptp': False, 'l2tp': False, 'openvpn_xor_udp': False, 'openvpn_xor_tcp': False, 'proxy_cybersec': False, 'proxy_ssl': True, 'proxy_ssl_cybersec': True, 'ikev2_v6': False, 'openvpn_udp_v6': False, 'openvpn_tcp_v6': False, 'wireguard_udp': True, 'openvpn_udp_tls_crypt': False, 'openvpn_tcp_tls_crypt': False, 'openvpn_dedicated_udp': False, 'openvpn_dedicated_tcp': False, 'skylark': False, 'mesh_relay': False}"
972659,89.187.161.34,"['sha512', 'P2P']","[{'name': 'Standard VPN servers'}, {'name': 'P2P'}]",Japan #588,jp588.nordvpn.com,0,JP,Japan,"{'lat': 35.685, 'long': 139.751389}",39,"{'ikev2': True, 'openvpn_udp': True, 'openvpn_tcp': True, 'socks': False, 'proxy': False, 'pptp': False, 'l2tp': False, 'openvpn_xor_udp': False, 'openvpn_xor_tcp': False, 'proxy_cybersec': False, 'proxy_ssl': True, 'proxy_ssl_cybersec': True, 'ikev2_v6': False, 'openvpn_udp_v6': False, 'openvpn_tcp_v6': False, 'wireguard_udp': True, 'openvpn_udp_tls_crypt': False, 'openvpn_tcp_tls_crypt': False, 'openvpn_dedicated_udp': False, 'openvpn_dedicated_tcp': False, 'skylark': False, 'mesh_relay': False}"
972662,89.187.161.86,"['sha512', 'P2P']","[{'name': 'Standard VPN servers'}, {'name': 'P2P'}]",Japan #589,jp589.nordvpn.com,0,JP,Japan,"{'lat': 35.685, 'long': 139.751389}",37,"{'ikev2': True, 'openvpn_udp': True, 'openvpn_tcp': True, 'socks': False, 'proxy': False, 'pptp': False, 'l2tp': False, 'openvpn_xor_udp': False, 'openvpn_xor_tcp': False, 'proxy_cybersec': False, 'proxy_ssl': True, 'proxy_ssl_cybersec': True, 'ikev2_v6': False, 'openvpn_udp_v6': False, 'openvpn_tcp_v6': False, 'wireguard_udp': True, 'openvpn_udp_tls_crypt': False, 'openvpn_tcp_tls_crypt': False, 'openvpn_dedicated_udp': False, 'openvpn_dedicated_tcp': False, 'skylark': False, 'mesh_relay': False}"
972665,212.102.50.86,"['sha512', 'P2P']","[{'name': 'Standard VPN servers'}, {'name': 'P2P'}]",Japan #590,jp590.nordvpn.com,0,JP,Japan,"{'lat': 35.685, 'long': 139.751389}",23,"{'ikev2': True, 'openvpn_udp': True, 'openvpn_tcp': True, 'socks': False, 'proxy': False, 'pptp': False, 'l2tp': False, 'openvpn_xor_udp': False, 'openvpn_xor_tcp': False, 'proxy_cybersec': False, 'proxy_ssl': True, 'proxy_ssl_cybersec': True, 'ikev2_v6': False, 'openvpn_udp_v6': False, 'openvpn_tcp_v6': False, 'wireguard_udp': True, 'openvpn_udp_tls_crypt': False, 'openvpn_tcp_tls_crypt': False, 'openvpn_dedicated_udp': False, 'openvpn_dedicated_tcp': False, 'skylark': False, 'mesh_relay': False}"
972668,212.102.50.91,"['sha512', 'P2P']","[{'name': 'Standard VPN servers'}, {'name': 'P2P'}]",Japan #591,jp591.nordvpn.com,0,JP,Japan,"{'lat': 35.685, 'long': 139.751389}",23,"{'ikev2': True, 'openvpn_udp': True, 'openvpn_tcp': True, 'socks': False, 'proxy': False, 'pptp': False, 'l2tp': False, 'openvpn_xor_udp': False, 'openvpn_xor_tcp': False, 'proxy_cybersec': False, 'proxy_ssl': True, 'proxy_ssl_cybersec': True, 'ikev2_v6': False, 'openvpn_udp_v6': False, 'openvpn_tcp_v6': False, 'wireguard_udp': True, 'openvpn_udp_tls_crypt': False, 'openvpn_tcp_tls_crypt': False, 'openvpn_dedicated_udp': False, 'openvpn_dedicated_tcp': False, 'skylark': False, 'mesh_relay': False}"
